dep;com;arrd;cant;admi;popu;ecarts_popu;surface;nom;xlamb2;ylamb2;xlambz;ylambz;xlamb93;ylamb93;longi_grd;lati_grd;longi_dms;lati_dms;zmin;zmax;wgs84
95;592;3;27;6;13;Entre 10.000 et 25.000 habitants;1128;SERAINCOURT;5657;24487;5657;11484;6172;68823;-521;54484;15202;490207;26;124;49.03545092,1.86771405
77;5;5;6;6;32;Entre 10.000 et 25.000 habitants;1319;ANNET-SUR-MARNE;6281;24364;6280;11362;6794;68696;425;54362;24309;485532;38;133;48.92522583,2.71973802
77;122;2;41;5;214;Entre 10.000 et 25.000 habitants;1448;COMBS-LA-VILLE;6167;24071;6167;11068;6678;68403;252;54069;23347;483943;43;91;48.66227938,2.56311539
77;178;4;24;6;5;Entre 0 et 1000 habitants;778;FAY-LES-NEMOURS;6251;23592;6251;1590;6758;67924;375;53590;24026;481353;63;122;48.23138277,2.67430889
77;482;3;20;6;33;Entre 10.000 et 25.000 habitants;1002;VARENNES-SUR-SEINE;6435;23752;6435;1749;6943;68082;652;53749;25524;482226;47;83;48.37426534,2.92353405
78;202;1;10;6;5;Entre 0 et 1000 habitants;384;DROCOURT;5583;24511;5583;11509;6098;68848;-634;54508;14557;490325;103;172;49.05657673,1.7663409
78;358;3;11;5;227;Entre 10.000 et 25.000 habitants;675;MAISONS-LAFFITTE;5860;24387;5860;11384;6374;68721;-213;54385;20842;485646;22;57;48.94635474,2.14549211
91;514;2;38;6;79;Entre 10.000 et 25.000 habitants;520;QUINCY-SOUS-SENART;6145;24081;6145;11079;6657;68413;219;54079;23202;484016;42;89;48.67132119,2.53329694
78;62;2;15;6;76;Entre 10.000 et 25.000 habitants;1856;BEYNES;5660;24288;5660;11285;6173;68624;-515;54285;15222;485123;39;134;48.85663346,1.87341917
78;608;1;2;6;1;Entre 0 et 1000 habitants;291;LE TERTRE-SAINT-DENIS;5464;24381;5465;11378;5979;68719;-812;54376;13620;485619;123;168;48.93887152,1.60529652
78;417;1;8;6;3;Entre 0 et 1000 habitants;798;MONTCHAUVET;5481;24328;5482;11326;5995;68666;-785;54324;13747;485329;62;131;48.89138238,1.62913791
78;557;2;18;6;9;Entre 0 et 1000 habitants;1400;SAINT-HILARION;5555;24026;5555;11024;6066;68363;-670;54023;14400;483713;114;169;48.62050505,1.73315484
91;16;1;17;6;36;Entre 10.000 et 25.000 habitants;2583;ANGERVILLE;5749;23680;5749;1678;6257;68016;-376;53678;15954;481837;113;146;48.31050058,1.99820915
91;100;1;8;6;6;Entre 0 et 1000 habitants;2053;BOUVILLE;5950;23814;5950;1812;6460;68148;-75;53813;21610;482553;66;152;48.43144319,2.26896474
91;441;2;16;6;4;Entre 0 et 1000 habitants;593;NAINVILLE-LES-ROCHES;6117;23897;6117;1895;6627;68230;176;53895;22940;483021;74;84;48.50597541,2.49479593
91;685;3;14;6;39;Entre 10.000 et 25.000 habitants;178;VILLIERS-SUR-ORGE;5975;24066;5975;11064;6487;68400;-37;54064;21810;483928;37;89;48.65799489,2.30258805
95;535;3;27;6;12;Entre 10.000 et 25.000 habitants;1053;SAGY;5719;24503;5719;11501;6234;68839;-427;54500;15707;490301;42;130;49.05013118,1.95234281
77;73;3;25;6;5;Entre 0 et 1000 habitants;937;CHALAUTRE-LA-PETITE;6720;23927;6720;1925;7230;68255;1083;53921;31842;483145;71;161;48.52904299,3.31102867
77;184;4;16;6;6;Entre 0 et 1000 habitants;721;FLAGY;6434;23683;6434;1681;6942;68013;650;53681;25517;481845;69;151;48.3122372,2.92149249
95;424;1;5;6;187;Entre 10.000 et 25.000 habitants;407;MONTIGNY-LES-CORMEILLES;5896;24440;5896;11437;6411;68774;-157;54438;21142;485938;61;168;48.99405239,2.19447804
95;12;3;16;6;2;Entre 0 et 1000 habitants;870;AMENUCOURT;5492;24567;5493;11564;6008;68904;-772;54562;13831;490622;19;153;49.10623613,1.64124502
95;18;1;99;4;1028;Plus de 100.000 habitants;1722;ARGENTEUIL;5935;24389;5935;11386;6449;68723;-99;54387;21451;485652;21;169;48.94827266,2.24781681
78;502;3;13;6;47;Entre 10.000 et 25.000 habitants;144;LE PORT-MARLY;5834;24312;5834;11310;6347;68647;-252;54310;20635;485245;22;108;48.8788901,2.11031406
78;381;1;8;6;7;Entre 0 et 1000 habitants;789;MAULETTE;5474;24218;5474;11216;5987;68556;-796;54214;13714;484735;93;129;48.79246651,1.6209641
78;403;1;14;6;19;Entre 10.000 et 25.000 habitants;476;MEZY-SUR-SEINE;5667;24450;5667;11447;6181;68786;-506;54447;15252;490007;17;155;49.0022554,1.88167417
78;498;3;97;5;378;Entre 25.000 et 50.000 habitants;1328;POISSY;5786;24368;5786;11365;6300;68703;-324;54365;20241;485544;17;171;48.92907492,2.04462582
91;37;2;16;6;3;Entre 0 et 1000 habitants;650;AUVERNAUX;6116;23923;6116;1920;6626;68255;174;53921;22935;483144;72;92;48.52935049,2.493513
91;198;1;11;6;14;Entre 10.000 et 25.000 habitants;1004;D'HUISON-LONGUEVILLE;5988;23844;5988;1841;6498;68177;-18;53842;21914;482729;53;145;48.4584323,2.32029163
91;204;2;16;6;8;Entre 0 et 1000 habitants;681;ECHARCON;6055;23971;6055;1968;6565;68304;83;53969;22440;483420;44;115;48.57258044,2.41101225
92;50;2;97;3;900;Entre 50.000 et 100.000 habitants;1219;NANTERRE;5903;24325;5903;11322;6416;68659;-148;54323;21213;485326;22;127;48.89071544,2.20430308
77;235;1;15;6;3;Entre 0 et 1000 habitants;1011;JAIGNES;6526;24440;6526;11438;7040;68769;798;54435;30319;485931;47;177;48.99198231,3.05480597
77;238;1;12;6;42;Entre 10.000 et 25.000 habitants;4219;JOUARRE;6582;24368;6581;11366;7095;68697;881;54363;30748;485537;51;183;48.92679769,3.13028228
77;88;4;3;5;26;Entre 10.000 et 25.000 habitants;1591;LA CHAPELLE-LA-REINE;6175;23689;6174;1686;6683;68021;261;53687;23418;481906;109;140;48.31884557,2.57241983
77;360;3;27;6;4;Entre 0 et 1000 habitants;894;PEZARCHES;6481;24155;6480;11153;6992;68484;726;54151;25923;484410;107;139;48.73620452,2.99012448
77;457;2;2;6;13;Entre 10.000 et 25.000 habitants;628;SOLERS;6280;24066;6280;11064;6792;68398;423;54064;24301;483928;62;102;48.65739406,2.71641366
77;468;5;35;4;222;Entre 10.000 et 25.000 habitants;600;TORCY;6231;24280;6231;11278;6744;68612;349;54278;23903;485101;37;106;48.84993309,2.65109039
78;192;1;8;6;10;Entre 10.000 et 25.000 habitants;1398;DAMMARTIN-EN-SERVE;5474;24341;5474;11339;5988;68679;-797;54337;13709;485411;75;168;48.9030081,1.61943603
78;237;1;8;6;2;Entre 0 et 1000 habitants;123;FLINS-NEUVE-EGLISE;5444;24328;5445;11326;5958;68666;-841;54324;13445;485328;119;134;48.89107213,1.57871207
78;283;1;8;6;3;Entre 0 et 1000 habitants;605;GRANDCHAMP;5459;24124;5459;11122;5971;68462;-817;54120;13604;484228;127;183;48.7078566,1.60175662
78;513;2;15;6;21;Entre 10.000 et 25.000 habitants;577;LA QUEUE-LES-YVELINES;5583;24231;5583;11229;6096;68568;-631;54228;14606;484819;96;188;48.8049508,1.76910822
78;586;3;23;5;515;Entre 50.000 et 100.000 habitants;846;SARTROUVILLE;5878;24386;5878;11383;6392;68720;-185;54384;21012;485643;22;62;48.94549301,2.17005364
92;35;2;19;5;271;Entre 25.000 et 50.000 habitants;178;LA GARENNE-COLOMBES;5932;24341;5932;11338;6446;68675;-103;54339;21437;485418;37;46;48.90513237,2.24380142
95;101;3;16;6;10;Entre 10.000 et 25.000 habitants;371;BRAY-ET-LU;5507;24604;5507;11601;6023;68941;-750;54599;13940;490822;24;127;49.13959843,1.66133776
95;675;2;13;6;7;Entre 0 et 1000 habitants;561;VILLERON;6151;24511;6151;11508;6666;68843;229;54509;23234;490328;81;140;49.05776251,2.54296728
95;678;3;14;6;8;Entre 0 et 1000 habitants;982;VILLIERS-ADAM;5926;24519;5926;11516;6441;68852;-113;54516;21407;490353;47;157;49.06508469,2.23530696
77;288;2;99;3;394;Entre 25.000 et 50.000 habitants;804;MELUN;6238;23935;6238;1933;6748;68267;358;53933;23933;483223;37;102;48.53980472,2.65870164
77;108;5;97;5;526;Entre 50.000 et 100.000 habitants;1590;CHELLES;6185;24312;6185;11309;6699;68644;281;54310;23520;485243;36;106;48.87884115,2.58858564
93;45;1;23;5;224;Entre 10.000 et 25.000 habitants;126;LES LILAS;6059;24313;6059;11311;6572;68646;89;54311;22501;485248;75;131;48.8799783,2.41690008
95;270;3;16;6;5;Entre 0 et 1000 habitants;1050;GENAINVILLE;5573;24588;5574;11585;6089;68925;-649;54584;14508;490732;60;203;49.12569821,1.75188437
95;651;3;16;6;9;Entre 0 et 1000 habitants;430;VETHEUIL;5537;24519;5537;11517;6052;68857;-704;54515;14211;490350;9;150;49.06344843,1.70335974
77;141;1;8;6;9;Entre 0 et 1000 habitants;779;COUTEVROULT;6379;24295;6378;11292;6892;68625;573;54292;25108;485145;47;142;48.8627123,2.85277185
77;143;1;17;6;42;Entre 10.000 et 25.000 habitants;367;CREGY-LES-MEAUX;6397;24424;6397;11422;6911;68754;602;54421;25242;485843;45;122;48.97853271,2.87850038
77;277;3;27;6;14;Entre 10.000 et 25.000 habitants;1278;MARLES-EN-BRIE;6400;24145;6399;11143;6911;68476;603;54142;25246;484341;102;114;48.72777019,2.87996591
78;48;1;8;6;14;Entre 10.000 et 25.000 habitants;1203;BAZAINVILLE;5509;24231;5509;11228;6022;68568;-743;54227;14004;484814;99;183;48.80442745,1.66842337
78;236;2;15;6;6;Entre 0 et 1000 habitants;889;FLEXANVILLE;5560;24286;5561;11284;6074;68623;-665;54282;14416;485115;95;140;48.85422778,1.73724278
78;474;1;8;6;7;Entre 0 et 1000 habitants;594;ORVILLIERS;5491;24292;5491;11290;6004;68630;-771;54288;13833;485133;99;138;48.85910956,1.64319988
91;38;1;9;6;12;Entre 10.000 et 25.000 habitants;1299;AUVERS-SAINT-GEORGES;5913;23882;5913;1880;6423;68216;-130;53880;21309;482933;63;156;48.49253626,2.21884172
91;560;3;20;6;3;Entre 0 et 1000 habitants;397;SAINT-JEAN-DE-BEAUREGARD;5876;24072;5876;11070;6387;68407;-188;54071;21004;483949;100;169;48.66327287,2.16824613
95;370;3;17;5;32;Entre 10.000 et 25.000 habitants;826;MARINES;5742;24608;5742;11606;6258;68944;-392;54606;15901;490842;90;204;49.14457603,1.98313933
95;480;3;14;6;55;Entre 10.000 et 25.000 habitants;920;PARMAIN;5907;24574;5907;11572;6422;68908;-142;54572;21231;490653;24;146;49.11448076,2.20920181
95;543;3;16;6;2;Entre 0 et 1000 habitants;389;SAINT-CYR-EN-ARTHIES;5565;24513;5565;11511;6080;68850;-661;54510;14429;490331;75;172;49.05825384,1.74170981
78;30;2;18;6;20;Entre 10.000 et 25.000 habitants;1714;AUFFARGIS;5669;24114;5669;11112;6181;68450;-499;54111;15314;484201;120;177;48.70029209,1.88703456
78;57;1;2;6;18;Entre 10.000 et 25.000 habitants;695;BENNECOURT;5433;24494;5434;11492;5949;68832;-860;54489;13344;490225;10;120;49.0401464,1.56148773
78;481;3;35;5;164;Entre 10.000 et 25.000 habitants;284;LE PECQ;5831;24332;5831;11329;6345;68667;-256;54330;20622;485348;23;98;48.89685657,2.10614616
78;451;1;1;6;10;Entre 10.000 et 25.000 habitants;131;NEZEL;5633;24386;5634;11384;6148;68722;-556;54383;15011;485640;19;108;48.94455645,1.83579405
78;561;2;5;6;4;Entre 0 et 1000 habitants;661;SAINT-LAMBERT;5768;24149;5768;11146;6280;68484;-351;54147;20115;484355;95;169;48.73218495,2.02127634
78;564;2;19;6;6;Entre 0 et 1000 habitants;1667;SAINT-MARTIN-DE-BRETHENCOURT;5698;23902;5698;1899;6208;68238;-455;53899;15539;483034;107;162;48.509867,1.9279129
91;378;1;9;6;3;Entre 0 et 1000 habitants;316;MAUCHAMPS;5895;23924;5895;1922;6405;68259;-158;53923;21139;483149;122;156;48.5302664,2.1943932
95;94;2;13;6;3;Entre 0 et 1000 habitants;281;BOUQUEVAL;6065;24473;6065;11471;6580;68806;99;54471;22532;490126;67;110;49.02376003,2.4253201
95;253;3;27;6;5;Entre 0 et 1000 habitants;561;FREMAINVILLE;5656;24521;5657;11518;6172;68857;-522;54517;15200;490356;79;197;49.06599727,1.86606878
95;355;3;16;5;57;Entre 10.000 et 25.000 habitants;1402;MAGNY-EN-VEXIN;5599;24620;5599;11617;6115;68956;-611;54616;14712;490916;63;149;49.15461901,1.78717386
77;6;2;32;6;10;Entre 10.000 et 25.000 habitants;1508;ARBONNE-LA-FORET;6169;23794;6169;1792;6678;68126;254;53793;23354;482448;64;129;48.41326309,2.56474133
77;21;3;20;6;2;Entre 0 et 1000 habitants;432;BARBEY;6532;23743;6532;1741;7040;68073;798;53740;30317;482157;50;59;48.36545097,3.05431573
77;193;1;9;6;3;Entre 0 et 1000 habitants;580;FORFRY;6374;24512;6373;11509;6888;68842;567;54508;25050;490327;75;111;49.05774795,2.84788148
78;50;2;15;6;6;Entre 0 et 1000 habitants;566;BAZOCHES-SUR-GUYONNE;5650;24201;5650;11199;6163;68537;-529;54198;15137;484642;81;175;48.77838796,1.86051804
78;84;2;15;6;6;Entre 0 et 1000 habitants;396;BOISSY-SANS-AVOIR;5601;24248;5601;11246;6114;68585;-603;54245;14737;484914;77;116;48.82034403,1.79343938
78;124;3;9;6;152;Entre 10.000 et 25.000 habitants;502;CARRIERES-SUR-SEINE;5884;24344;5884;11342;6398;68679;-176;54342;21041;485429;23;58;48.90775923,2.17835556
78;146;3;4;5;298;Entre 25.000 et 50.000 habitants;508;CHATOU;5868;24325;5868;11323;6382;68660;-199;54323;20925;485326;22;58;48.89065268,2.15660148
78;528;1;2;6;4;Entre 0 et 1000 habitants;296;ROLLEBOISE;5466;24470;5467;11468;5982;68808;-810;54465;13627;490108;15;123;49.01886479,1.60689657
78;545;4;36;5;175;Entre 10.000 et 25.000 habitants;501;SAINT-CYR-L'ECOLE;5799;24225;5799;11222;6311;68560;-304;54222;20345;484801;99;174;48.80059848,2.06303708
91;240;1;17;6;2;Entre 0 et 1000 habitants;369;FONTAINE-LA-RIVIERE;5866;23730;5866;1728;6374;68065;-202;53729;20918;482121;74;149;48.35580301,2.1557483
92;7;1;4;5;385;Entre 25.000 et 50.000 habitants;419;BAGNEUX;5982;24222;5982;11219;6495;68555;-27;54220;21845;484752;55;111;48.79821545,2.3120178
95;365;2;15;6;7;Entre 0 et 1000 habitants;700;MAREIL-EN-FRANCE;6065;24524;6065;11522;6580;68857;99;54522;22533;490411;109;186;49.06958858,2.42539825
77;20;3;23;6;6;Entre 0 et 1000 habitants;1941;BANNOST-VILLEGAGNON;6630;24092;6630;11090;7141;68420;950;54087;31130;484042;125;166;48.67829544,3.19165169
77;42;1;7;6;31;Entre 10.000 et 25.000 habitants;995;BOISSY-LE-CHATEL;6588;24252;6587;11249;7100;68580;889;54247;30811;484920;72;150;48.82249572,3.13685553
77;187;3;1;6;6;Entre 0 et 1000 habitants;1184;FONTAINE-FOURCHES;6782;23800;6781;1798;7290;68127;1173;53793;32331;482450;61;142;48.41415962,3.39262786
77;194;3;20;6;4;Entre 0 et 1000 habitants;1332;FORGES;6462;23802;6462;1800;6971;68132;694;53799;25739;482508;97;123;48.41902969,2.96050343
77;215;2;28;6;79;Entre 10.000 et 25.000 habitants;1351;GRETZ-ARMAINVILLIERS;6293;24159;6292;11157;6805;68490;442;54157;24403;484428;86;114;48.74092879,2.73468987
77;228;3;26;6;2;Entre 0 et 1000 habitants;553;HONDEVILLIERS;6714;24339;6714;11337;7227;68667;1081;54333;31835;485358;108;211;48.89940459,3.30980828
77;252;2;2;6;5;Entre 0 et 1000 habitants;796;LIMOGES-FOURCHES;6243;24033;6243;11031;6754;68365;366;54031;23956;483740;86;97;48.62788068,2.66602524
77;126;1;15;6;18;Entre 10.000 et 25.000 habitants;1512;CONGIS-SUR-THEROUANNE;6468;24456;6467;11454;6982;68786;710;54452;25831;490025;42;122;49.00680958,2.97578272
77;382;1;8;6;51;Entre 10.000 et 25.000 habitants;1033;QUINCY-VOISINS;6394;24336;6394;11334;6907;68666;597;54333;25225;485358;43;138;48.89946901,2.87358502
77;449;5;43;6;74;Entre 10.000 et 25.000 habitants;565;SERRIS;6330;24288;6330;11285;6843;68619;499;54285;24710;485123;123;133;48.85669136,2.78597213
78;128;2;5;6;16;Entre 10.000 et 25.000 habitants;977;CERNAY-LA-VILLE;5733;24084;5733;11081;6245;68419;-402;54081;15829;484024;111;178;48.67362421,1.97412859
78;389;2;15;6;17;Entre 10.000 et 25.000 habitants;1031;MERE;5618;24210;5618;11208;6131;68547;-577;54207;14902;484710;65;184;48.78629454,1.81691927
78;605;1;8;6;10;Entre 10.000 et 25.000 habitants;317;TACOIGNIERES;5514;24266;5514;11264;6027;68604;-735;54263;14029;485011;119;153;48.83592131,1.67482498
91;44;3;35;6;38;Entre 10.000 et 25.000 habitants;401;BALLAINVILLIERS;5970;24085;5970;11083;6482;68419;-45;54084;21747;484031;60;106;48.67507137,2.29579038
93;27;3;10;5;377;Entre 25.000 et 50.000 habitants;752;LA COURNEUVE;6044;24370;6043;11368;6557;68703;66;54368;22345;485553;29;60;48.9312165,2.39651929
95;323;3;39;5;167;Entre 10.000 et 25.000 habitants;689;JOUY-LE-MOUTIER;5782;24459;5782;11457;6297;68794;-331;54457;20219;490039;21;175;49.01083876,2.03869874
95;572;3;21;5;235;Entre 10.000 et 25.000 habitants;1221;SAINT-OUEN-L'AUMONE;5835;24496;5835;11493;6350;68831;-251;54493;20637;490239;22;58;49.04424633,2.11095478
95;628;3;34;6;12;Entre 10.000 et 25.000 habitants;459;VALMONDOIS;5893;24554;5894;11552;6409;68888;-162;54552;21127;490548;24;116;49.0964877,2.19008966
94;44;1;2;6;191;Entre 10.000 et 25.000 habitants;693;LIMEIL-BREVANNES;6112;24164;6112;11162;6624;68497;169;54163;22918;484447;35;94;48.74599097,2.48872776
95;142;3;17;6;18;Entre 10.000 et 25.000 habitants;1671;CHARS;5709;24626;5709;11624;6225;68962;-444;54623;15614;490939;55;174;49.16060698,1.93781731
95;257;1;31;6;46;Entre 10.000 et 25.000 habitants;202;LA FRETTE-SUR-SEINE;5884;24418;5884;11416;6399;68752;-176;54416;21042;485827;22;81;48.97426146,2.17815134
78;227;1;14;6;8;Entre 0 et 1000 habitants;250;EVECQUEMONT;5713;24463;5713;11460;6228;68799;-435;54460;15640;490050;57;172;49.01416051,1.94441356
78;407;2;18;6;6;Entre 0 et 1000 habitants;1051;MITTAINVILLE;5474;24077;5474;11075;5985;68415;-794;54073;13719;483957;121;174;48.6657362,1.6227078
91;581;1;24;6;9;Entre 0 et 1000 habitants;466;SAINT-YON;5888;23960;5888;1958;6399;68295;-168;53958;21107;483345;52;154;48.56261694,2.18482426
77;354;2;5;6;9;Entre 0 et 1000 habitants;1041;PAMFOU;6396;23849;6396;1846;6905;68179;594;53846;25217;482741;82;128;48.46171962,2.87179646
77;423;3;11;6;7;Entre 0 et 1000 habitants;1042;SAINT-MARTIN-DES-CHAMPS;6734;24204;6734;11202;7246;68532;1109;54198;32005;484641;112;186;48.77785676,3.33473343
77;505;1;8;6;4;Entre 0 et 1000 habitants;1067;VILLEMAREUIL;6467;24361;6467;11359;6980;68691;707;54358;25824;485518;115;173;48.92144667,2.97336659
92;73;2;38;5;461;Entre 25.000 et 50.000 habitants;379;SURESNES;5920;24303;5920;11301;6433;68637;-122;54301;21337;485216;29;163;48.87096709,2.22751433
95;352;2;15;5;42;Entre 10.000 et 25.000 habitants;2049;LUZARCHES;6063;24572;6063;11570;6578;68905;95;54570;22520;490647;35;149;49.11272163,2.42273439
77;78;1;12;6;13;Entre 10.000 et 25.000 habitants;1422;CHAMIGNY;6597;24420;6597;11418;7111;68749;905;54415;30905;485825;50;198;48.97338846,3.15147369
77;250;3;11;6;1;Entre 0 et 1000 habitants;424;LEUDON-EN-BRIE;6687;24154;6687;11152;7199;68482;1037;54148;31612;484400;155;173;48.73343808,3.27001355
77;263;3;10;6;2;Entre 0 et 1000 habitants;504;LUISETAINES;6624;23857;6624;1855;7133;68186;937;53853;31047;482803;54;125;48.46711542,3.18008767
77;273;1;9;6;6;Entre 0 et 1000 habitants;704;MARCHEMORET;6317;24504;6317;11501;6832;68834;482;54501;24613;490302;98;152;49.05086667,2.76988557
77;437;1;9;6;32;Entre 10.000 et 25.000 habitants;1378;SAINT-SOUPPLETS;6344;24490;6344;11488;6859;68821;523;54487;24826;490218;88;179;49.03814724,2.80668315
77;445;2;34;5;281;Entre 25.000 et 50.000 habitants;1197;SAVIGNY-LE-TEMPLE;6180;23997;6180;1995;6691;68329;271;53995;23450;483545;58;91;48.59572606,2.58044466
77;525;1;9;6;3;Entre 0 et 1000 habitants;527;VINANTES;6291;24459;6291;11457;6806;68790;442;54456;24404;490038;80;122;49.01055297,2.73403004
78;398;2;15;6;9;Entre 0 et 1000 habitants;649;LES MESNULS;5633;24177;5634;11174;6146;68513;-554;54174;15017;484523;93;184;48.7567221,1.83760668
91;275;3;13;6;24;Entre 10.000 et 25.000 habitants;505;GOMETZ-LE-CHATEL;5854;24089;5854;11087;6366;68424;-220;54087;20819;484043;83;169;48.6785074,2.13833489
92;26;2;93;5;869;Entre 50.000 et 100.000 habitants;417;COURBEVOIE;5938;24332;5938;11330;6452;68666;-94;54330;21508;485350;25;56;48.89705011,2.25199444
95;23;3;17;6;7;Entre 0 et 1000 habitants;1585;ARRONVILLE;5837;24648;5838;11646;6354;68983;-248;54646;20649;491052;52;140;49.18083007,2.11309611
95;446;3;34;6;18;Entre 10.000 et 25.000 habitants;1346;NESLES-LA-VALLEE;5879;24591;5879;11589;6395;68925;-185;54589;21014;490748;33;162;49.12970877,2.17082575
95;604;2;15;6;37;Entre 10.000 et 25.000 habitants;538;SURVILLIERS;6152;24556;6152;11553;6668;68888;232;54553;23242;490552;74;156;49.09819588,2.54449682
77;239;3;23;6;14;Entre 10.000 et 25.000 habitants;3768;JOUY-LE-CHATEL;6583;24077;6583;11075;7095;68406;880;54073;30742;483955;109;161;48.66525511,3.12765499
77;63;1;7;6;12;Entre 10.000 et 25.000 habitants;726;LA CELLE-SUR-MORIN;6462;24233;6462;11231;6975;68563;699;54229;25757;484823;51;134;48.80644808,2.96515376
77;254;2;28;6;13;Entre 10.000 et 25.000 habitants;912;LIVERDY-EN-BRIE;6323;24113;6323;11111;6834;68444;487;54111;24630;484158;73;109;48.69943944,2.77511037
77;281;1;7;6;5;Entre 0 et 1000 habitants;197;MAUPERTHUIS;6516;24191;6515;11189;7028;68520;779;54187;30216;484605;76;138;48.76828986,3.03811875
77;370;4;24;6;8;Entre 0 et 1000 habitants;2734;POLIGNY;6304;23585;6304;1582;6811;67916;454;53583;24444;481328;63;138;48.22486285,2.74558589
77;430;1;9;6;55;Entre 10.000 et 25.000 habitants;536;SAINT-PATHUS;6339;24526;6338;11523;6854;68856;515;54523;24759;490414;89;113;49.07052268,2.80013907
78;406;2;5;6;3;Entre 0 et 1000 habitants;306;MILON-LA-CHAPELLE;5788;24142;5789;11140;6301;68478;-319;54140;20257;484335;80;164;48.72596232,2.04848611
78;478;2;19;6;2;Entre 0 et 1000 habitants;1028;PARAY-DOUAVILLE;5660;23851;5660;1849;6170;68187;-510;53848;15239;482749;143;159;48.46383003,1.8769052
91;136;3;35;6;25;Entre 10.000 et 25.000 habitants;368;CHAMPLAN;5954;24122;5954;11120;6466;68456;-69;54121;21628;484231;43;125;48.7083196,2.27403383
91;137;1;17;6;4;Entre 0 et 1000 habitants;757;CHAMPMOTTEUX;5987;23716;5987;1714;6496;68050;-19;53715;21909;482036;102;147;48.34335418,2.3189802
91;222;1;17;6;2;Entre 0 et 1000 habitants;598;ESTOUCHES;5850;23671;5850;1669;6358;68006;-225;53670;20801;481810;124;138;48.30272176,2.13437002
92;32;1;43;5;237;Entre 10.000 et 25.000 habitants;251;FONTENAY-AUX-ROSES;5962;24212;5962;11210;6475;68546;-57;54210;21708;484721;58;164;48.78921869,2.28481731
78;208;2;34;6;273;Entre 25.000 et 50.000 habitants;851;ELANCOURT;5715;24189;5715;11187;6228;68525;-430;54187;15658;484606;100;175;48.76792396,1.94899494
78;442;2;15;6;30;Entre 10.000 et 25.000 habitants;215;NEAUPHLE-LE-CHATEAU;5681;24241;5681;11239;6194;68577;-483;54238;15408;484852;92;172;48.8145004,1.90237515
78;499;2;19;6;6;Entre 0 et 1000 habitants;257;PONTHEVRARD;5685;23948;5685;1946;6196;68285;-474;53946;15436;483305;141;164;48.55115666,1.90998628
78;565;1;8;6;3;Entre 0 et 1000 habitants;621;SAINT-MARTIN-DES-CHAMPS;5545;24316;5546;11314;6059;68654;-688;54313;14301;485253;71;174;48.88108433,1.71649151
91;294;1;17;6;8;Entre 0 et 1000 habitants;1730;GUILLERVAL;5826;23740;5826;1738;6335;68075;-261;53738;20606;482153;80;151;48.36469828,2.10174864
